From,Till,Installation id,Sensor id,Location,DAQI,PM10 [ug/m3],PM10 [% of WHO guideline],PM2.5 [ug/m3],PM2.5 [% of WHO guideline],PM1 [ug/m3],NO2 [ug/m3],NO2 [% of WHO guideline],NO [ug/m3],O3 [ug/m3],O3 [% of WHO guideline],CO [ug/m3],CO [% of WHO guideline],SO2 [ug/m3],SO2 [% of WHO guideline],H2S [ug/m3],Temperature [°C],Wind speed [km/h],Wind bearing,Pressure [hPa],Humidity [%]
2025-06-13T13:00:00+01:00,2025-06-13T14:00:00+01:00,120389,14903,Wandsworth BM1,2.21,20.18,44.84,13.21,88.07,12.18,,,,,,,,,,,25.75,10.34,197.21,1018.35,51.61
2025-06-13T14:00:00+01:00,2025-06-13T15:00:00+01:00,120389,14903,Wandsworth BM1,2.11,18.42,40.93,11.25,74.99,10.36,,,,,,,,,,,26.58,9.80,191.52,1017.81,48.87
2025-06-13T15:00:00+01:00,2025-06-13T16:00:00+01:00,120389,14903,Wandsworth BM1,1.92,15.19,33.75,8.38,55.89,7.80,,,,,,,,,,,27.16,9.23,185.64,1017.46,47.55
2025-06-13T16:00:00+01:00,2025-06-13T17:00:00+01:00,120389,14903,Wandsworth BM1,1.96,15.97,35.49,9.08,60.51,8.26,,,,,,,,,,,27.43,8.84,171.75,1017.08,46.06
2025-06-13T17:00:00+01:00,2025-06-13T18:00:00+01:00,120389,14903,Wandsworth BM1,2.62,26.57,59.05,19.02,126.80,17.68,,,,,,,,,,,27.66,9.91,143.61,1016.19,45.45
2025-06-13T18:00:00+01:00,2025-06-13T19:00:00+01:00,120389,14903,Wandsworth BM1,2.25,20.79,46.19,13.67,91.15,12.44,,,,,,,,,,,27.65,10.62,127.35,1015.39,45.86
2025-06-13T19:00:00+01:00,2025-06-13T20:00:00+01:00,120389,14903,Wandsworth BM1,2.69,27.49,61.09,19.79,131.93,18.51,,,,,,,,,,,26.72,10.74,118.89,1016.22,48.83
2025-06-13T20:00:00+01:00,2025-06-13T21:00:00+01:00,120389,14903,Wandsworth BM1,2.70,27.91,62.03,19.90,132.69,19.02,,,,,,,,,,,25.92,11.02,109.42,1015.36,53.24
2025-06-13T21:00:00+01:00,2025-06-13T22:00:00+01:00,120389,14903,Wandsworth BM1,2.60,26.21,58.24,18.75,124.98,17.67,,,,,,,,,,,25.17,10.83,102.00,1015.02,56.26
2025-06-13T22:00:00+01:00,2025-06-13T23:00:00+01:00,120389,14903,Wandsworth BM1,3.22,35.41,78.69,26.17,174.44,24.98,,,,,,,,,,,23.38,9.75,113.43,1015.59,65.66
2025-06-13T23:00:00+01:00,2025-06-14T00:00:00+01:00,120389,14903,Wandsworth BM1,3.24,35.30,78.44,26.44,176.25,25.27,,,,,,,,,,,21.99,9.84,94.08,1014.10,71.48
2025-06-14T00:00:00+01:00,2025-06-14T01:00:00+01:00,120389,14903,Wandsworth BM1,2.32,22.03,48.96,14.88,99.18,13.94,,,,,,,,,,,21.29,9.91,96.65,1013.08,73.06
2025-06-14T01:00:00+01:00,2025-06-14T02:00:00+01:00,120389,14903,Wandsworth BM1,2.27,21.25,47.22,14.08,93.86,12.66,,,,,,,,,,,20.44,7.91,100.75,1013.43,77.14
2025-06-14T02:00:00+01:00,2025-06-14T03:00:00+01:00,120389,14903,Wandsworth BM1,2.12,18.68,41.51,11.75,78.36,10.62,,,,,,,,,,,19.45,5.78,125.73,1013.68,81.82
2025-06-14T03:00:00+01:00,2025-06-14T04:00:00+01:00,120389,14903,Wandsworth BM1,2.15,19.19,42.65,12.20,81.31,11.12,,,,,,,,,,,19.12,5.17,142.29,1013.58,83.60
2025-06-14T04:00:00+01:00,2025-06-14T05:00:00+01:00,120389,14903,Wandsworth BM1,2.13,18.79,41.76,12.05,80.33,10.81,,,,,,,,,,,18.90,5.65,142.29,1013.29,85.04
2025-06-14T05:00:00+01:00,2025-06-14T06:00:00+01:00,120389,14903,Wandsworth BM1,2.13,18.82,41.83,12.04,80.24,11.08,,,,,,,,,,,18.78,6.50,160.29,1013.26,86.86
2025-06-14T06:00:00+01:00,2025-06-14T07:00:00+01:00,120389,14903,Wandsworth BM1,2.23,20.54,45.63,13.21,88.07,12.05,,,,,,,,,,,18.99,8.09,177.94,1013.45,87.18
2025-06-14T07:00:00+01:00,2025-06-14T08:00:00+01:00,120389,14903,Wandsworth BM1,2.15,19.21,42.69,11.98,79.87,10.76,,,,,,,,,,,19.25,11.30,196.34,1013.67,86.15
2025-06-14T08:00:00+01:00,2025-06-14T09:00:00+01:00,120389,14903,Wandsworth BM1,2.12,18.64,41.43,11.13,74.22,10.35,,,,,,,,,,,19.60,15.79,212.10,1014.24,82.91
2025-06-14T09:00:00+01:00,2025-06-14T10:00:00+01:00,120389,14903,Wandsworth BM1,2.39,23.16,51.47,15.45,103.00,14.70,,,,,,,,,,,20.11,17.83,221.70,1014.70,78.83
2025-06-14T10:00:00+01:00,2025-06-14T11:00:00+01:00,120389,14903,Wandsworth BM1,3.01,31.85,70.77,23.63,157.52,23.93,,,,,,,,,,,21.12,18.90,226.33,1014.71,70.63
2025-06-14T11:00:00+01:00,2025-06-14T12:00:00+01:00,120389,14903,Wandsworth BM1,2.87,30.70,68.23,22.04,146.96,20.62,,,,,,,,,,,22.70,21.07,228.00,1014.94,59.11
2025-06-14T12:00:00+01:00,2025-06-14T13:00:00+01:00,120389,14903,Wandsworth BM1,1.99,16.39,36.42,8.95,59.68,7.91,,,,,,,,,,,23.34,23.03,227.13,1015.45,52.04
2025-06-14T13:00:00+01:00,2025-06-14T14:00:00+01:00,120389,14903,Wandsworth BM1,2.42,23.66,52.58,16.23,108.20,16.18,,,,,,,,,,,23.32,23.99,225.17,1015.78,49.84
2025-06-14T14:00:00+01:00,2025-06-14T15:00:00+01:00,120389,14903,Wandsworth BM1,2.42,23.70,52.67,16.43,109.51,16.65,,,,,,,,,,,23.53,24.01,224.42,1015.86,47.78
2025-06-14T15:00:00+01:00,2025-06-14T16:00:00+01:00,120389,14903,Wandsworth BM1,2.13,18.78,41.72,11.35,75.66,10.54,,,,,,,,,,,23.53,23.88,224.59,1016.42,46.66
2025-06-14T16:00:00+01:00,2025-06-14T17:00:00+01:00,120389,14903,Wandsworth BM1,2.27,21.21,47.13,13.75,91.68,12.01,,,,,,,,,,,23.08,23.35,223.59,1016.72,45.97
2025-06-14T17:00:00+01:00,2025-06-14T18:00:00+01:00,120389,14903,Wandsworth BM1,2.27,21.23,47.19,13.61,90.72,12.13,,,,,,,,,,,22.69,22.81,223.48,1016.89,46.43
2025-06-14T18:00:00+01:00,2025-06-14T19:00:00+01:00,120389,14903,Wandsworth BM1,2.05,17.38,38.63,10.01,66.73,8.37,,,,,,,,,,,21.79,21.73,225.30,1017.23,47.07
2025-06-14T19:00:00+01:00,2025-06-14T20:00:00+01:00,120389,14903,Wandsworth BM1,1.99,16.50,36.66,9.16,61.04,7.80,,,,,,,,,,,20.82,19.58,227.00,1017.80,50.27
2025-06-14T20:00:00+01:00,2025-06-14T21:00:00+01:00,120389,14903,Wandsworth BM1,2.49,24.93,55.41,16.73,111.51,15.43,,,,,,,,,,,19.80,17.62,227.00,1018.35,54.20
2025-06-14T21:00:00+01:00,2025-06-14T22:00:00+01:00,120389,14903,Wandsworth BM1,2.97,31.99,71.09,23.17,154.47,21.27,,,,,,,,,,,19.22,15.16,227.00,1018.56,57.67
2025-06-14T22:00:00+01:00,2025-06-14T23:00:00+01:00,120389,14903,Wandsworth BM1,3.08,33.58,74.62,24.56,163.71,22.85,,,,,,,,,,,18.48,12.20,226.31,1019.08,62.86
2025-06-14T23:00:00+01:00,2025-06-15T00:00:00+01:00,120389,14903,Wandsworth BM1,3.96,45.38,100.84,35.05,233.66,33.74,,,,,,,,,,,18.01,10.39,226.00,1019.35,67.23
2025-06-15T00:00:00+01:00,2025-06-15T01:00:00+01:00,120389,14903,Wandsworth BM1,3.41,38.51,85.58,28.51,190.10,27.85,,,,,,,,,,,17.53,10.00,226.67,1019.46,69.93
2025-06-15T01:00:00+01:00,2025-06-15T02:00:00+01:00,120389,14903,Wandsworth BM1,2.22,20.31,45.14,13.01,86.71,12.65,,,,,,,,,,,16.65,10.07,230.16,1019.41,75.40
2025-06-15T02:00:00+01:00,2025-06-15T03:00:00+01:00,120389,14903,Wandsworth BM1,1.88,14.64,32.53,7.56,50.38,7.31,,,,,,,,,,,15.89,9.36,232.23,1019.63,79.36
2025-06-15T03:00:00+01:00,2025-06-15T04:00:00+01:00,120389,14903,Wandsworth BM1,1.89,14.83,32.96,7.50,49.98,7.09,,,,,,,,,,,15.37,8.58,235.32,1019.60,81.53
2025-06-15T04:00:00+01:00,2025-06-15T05:00:00+01:00,120389,14903,Wandsworth BM1,1.87,14.40,32.01,7.19,47.94,6.87,,,,,,,,,,,15.07,8.37,239.00,1019.95,83.13
2025-06-15T05:00:00+01:00,2025-06-15T06:00:00+01:00,120389,14903,Wandsworth BM1,1.79,13.15,29.22,5.94,39.58,5.43,,,,,,,,,,,14.80,7.26,230.00,1020.53,84.10
2025-06-15T06:00:00+01:00,2025-06-15T07:00:00+01:00,120389,14903,Wandsworth BM1,1.78,12.93,28.73,5.80,38.67,5.05,,,,,,,,,,,14.99,7.89,234.00,1021.04,83.31
2025-06-15T07:00:00+01:00,2025-06-15T08:00:00+01:00,120389,14903,Wandsworth BM1,1.79,13.09,29.08,6.02,40.14,5.22,,,,,,,,,,,15.56,9.57,242.00,1021.44,80.79
2025-06-15T08:00:00+01:00,2025-06-15T09:00:00+01:00,120389,14903,Wandsworth BM1,1.80,13.34,29.65,6.42,42.81,5.58,,,,,,,,,,,16.71,11.46,256.00,1021.77,76.10
2025-06-15T09:00:00+01:00,2025-06-15T10:00:00+01:00,120389,14903,Wandsworth BM1,1.86,14.33,31.84,7.28,48.53,6.11,,,,,,,,,,,17.81,12.16,260.98,1021.83,71.83
2025-06-15T10:00:00+01:00,2025-06-15T11:00:00+01:00,120389,14903,Wandsworth BM1,1.95,15.71,34.90,8.46,56.42,7.43,,,,,,,,,,,19.43,13.30,267.34,1022.04,64.47
2025-06-15T11:00:00+01:00,2025-06-15T12:00:00+01:00,120389,14903,Wandsworth BM1,5.34,56.87,126.37,43.56,290.43,37.26,,,,,,,,,,,20.62,13.41,269.00,1021.98,59.86
2025-06-15T12:00:00+01:00,2025-06-15T13:00:00+01:00,120389,14903,Wandsworth BM1,5.60,60.18,133.74,45.15,300.99,39.98,,,,,,,,,,,22.03,13.91,268.40,1021.72,55.28
2025-06-15T13:00:00+01:00,2025-06-15T14:00:00+01:00,120389,14903,Wandsworth BM1,6.25,63.72,141.59,49.04,326.91,43.33,,,,,,,,,,,23.23,14.88,268.44,1021.67,49.85
2025-06-15T14:00:00+01:00,2025-06-15T15:00:00+01:00,120389,14903,Wandsworth BM1,7.65,69.57,154.59,56.77,378.45,52.11,,,,,,,,,,,24.01,15.97,269.34,1021.64,45.18
2025-06-15T15:00:00+01:00,2025-06-15T16:00:00+01:00,120389,14903,Wandsworth BM1,4.54,50.04,111.21,38.76,258.37,35.04,,,,,,,,,,,24.37,16.64,271.36,1021.68,42.80
2025-06-15T16:00:00+01:00,2025-06-15T17:00:00+01:00,120389,14903,Wandsworth BM1,3.97,46.14,102.53,35.14,234.30,33.33,,,,,,,,,,,24.78,17.05,274.00,1021.72,41.62
2025-06-15T17:00:00+01:00,2025-06-15T18:00:00+01:00,120389,14903,Wandsworth BM1,3.91,45.31,100.68,34.52,230.16,32.20,,,,,,,,,,,25.04,17.16,274.00,1021.93,38.91
2025-06-15T18:00:00+01:00,2025-06-15T19:00:00+01:00,120389,14903,Wandsworth BM1,3.00,32.39,71.97,23.55,156.97,22.94,,,,,,,,,,,24.41,17.13,276.75,1022.29,40.32
2025-06-15T19:00:00+01:00,2025-06-15T20:00:00+01:00,120389,14903,Wandsworth BM1,3.85,45.24,100.54,33.75,225.02,32.47,,,,,,,,,,,23.75,16.31,277.91,1022.90,41.50
2025-06-15T20:00:00+01:00,2025-06-15T21:00:00+01:00,120389,14903,Wandsworth BM1,3.59,42.30,94.01,30.59,203.96,28.44,,,,,,,,,,,22.63,14.03,278.90,1023.73,46.22
2025-06-15T21:00:00+01:00,2025-06-15T22:00:00+01:00,120389,14903,Wandsworth BM1,4.18,48.98,108.84,36.59,243.91,33.97,,,,,,,,,,,21.25,11.75,284.41,1024.66,54.14
2025-06-15T22:00:00+01:00,2025-06-15T23:00:00+01:00,120389,14903,Wandsworth BM1,5.28,57.33,127.41,43.21,288.04,39.34,,,,,,,,,,,20.25,10.53,279.55,1025.34,59.93
2025-06-15T23:00:00+01:00,2025-06-16T00:00:00+01:00,120389,14903,Wandsworth BM1,2.27,21.23,47.18,13.40,89.35,12.91,,,,,,,,,,,19.48,9.86,280.88,1025.79,64.38
2025-06-16T00:00:00+01:00,2025-06-16T01:00:00+01:00,120389,14903,Wandsworth BM1,1.71,11.76,26.14,5.02,33.47,4.87,,,,,,,,,,,18.42,9.08,283.32,1026.36,70.52
2025-06-16T01:00:00+01:00,2025-06-16T02:00:00+01:00,120389,14903,Wandsworth BM1,1.72,11.89,26.42,4.99,33.26,4.68,,,,,,,,,,,17.47,8.30,284.61,1026.66,76.23
2025-06-16T02:00:00+01:00,2025-06-16T03:00:00+01:00,120389,14903,Wandsworth BM1,1.73,12.12,26.94,5.36,35.71,5.22,,,,,,,,,,,16.85,7.33,286.93,1026.87,79.41
2025-06-16T03:00:00+01:00,2025-06-16T04:00:00+01:00,120389,14903,Wandsworth BM1,1.74,12.30,27.34,5.34,35.60,5.12,,,,,,,,,,,16.24,6.51,288.70,1026.99,81.82
2025-06-16T04:00:00+01:00,2025-06-16T05:00:00+01:00,120389,14903,Wandsworth BM1,1.76,12.56,27.92,5.79,38.59,5.64,,,,,,,,,,,15.68,5.77,285.67,1027.20,84.09
2025-06-16T05:00:00+01:00,2025-06-16T06:00:00+01:00,120389,14903,Wandsworth BM1,1.79,13.18,29.29,6.15,41.02,5.90,,,,,,,,,,,15.53,5.40,278.00,1027.43,84.74
2025-06-16T06:00:00+01:00,2025-06-16T07:00:00+01:00,120389,14903,Wandsworth BM1,1.81,13.42,29.82,6.45,42.99,6.06,,,,,,,,,,,15.88,4.86,279.61,1027.76,83.31
2025-06-16T07:00:00+01:00,2025-06-16T08:00:00+01:00,120389,14903,Wandsworth BM1,1.82,13.67,30.38,6.73,44.84,6.46,,,,,,,,,,,16.78,4.82,290.26,1028.28,79.98
2025-06-16T08:00:00+01:00,2025-06-16T09:00:00+01:00,120389,14903,Wandsworth BM1,1.78,13.02,28.94,6.14,40.95,6.12,,,,,,,,,,,18.21,5.22,296.59,1028.47,74.01
2025-06-16T09:00:00+01:00,2025-06-16T10:00:00+01:00,120389,14903,Wandsworth BM1,1.67,11.20,24.88,4.45,29.68,4.37,,,,,,,,,,,19.80,5.22,295.26,1028.37,66.43
2025-06-16T10:00:00+01:00,2025-06-16T11:00:00+01:00,120389,14903,Wandsworth BM1,1.68,11.37,25.27,4.59,30.59,4.52,,,,,,,,,,,20.91,5.06,291.59,1028.26,61.98
2025-06-16T11:00:00+01:00,2025-06-16T12:00:00+01:00,120389,14903,Wandsworth BM1,1.83,13.78,30.63,7.03,46.89,6.98,,,,,,,,,,,22.53,4.69,272.31,1028.03,55.06
2025-06-16T12:00:00+01:00,2025-06-16T13:00:00+01:00,120389,14903,Wandsworth BM1,1.85,14.16,31.46,7.39,49.24,7.46,,,,,,,,,,,23.79,5.58,248.00,1027.77,50.41
2025-06-16T13:00:00+01:00,2025-06-16T14:00:00+01:00,120389,14903,Wandsworth BM1,2.08,17.90,39.77,11.02,73.44,11.74,,,,,,,,,,,24.91,6.46,239.43,1027.37,47.80
2025-06-16T14:00:00+01:00,2025-06-16T15:00:00+01:00,120389,14903,Wandsworth BM1,2.13,18.88,41.95,12.29,81.97,13.00,,,,,,,,,,,25.69,7.19,238.00,1026.97,46.62
2025-06-16T15:00:00+01:00,2025-06-16T16:00:00+01:00,120389,14903,Wandsworth BM1,2.28,21.34,47.43,14.47,96.50,15.24,,,,,,,,,,,26.15,7.49,240.46,1026.64,44.14
2025-06-16T16:00:00+01:00,2025-06-16T17:00:00+01:00,120389,14903,Wandsworth BM1,2.13,18.74,41.65,12.18,81.20,12.51,,,,,,,,,,,26.56,8.02,245.18,1026.25,40.51
2025-06-16T17:00:00+01:00,2025-06-16T18:00:00+01:00,120389,14903,Wandsworth BM1,2.01,16.72,37.16,9.90,66.01,9.83,,,,,,,,,,,26.51,8.72,245.44,1025.79,40.62
2025-06-16T18:00:00+01:00,2025-06-16T19:00:00+01:00,120389,14903,Wandsworth BM1,2.06,17.56,39.02,10.65,71.03,10.60,,,,,,,,,,,26.27,9.84,240.00,1025.55,41.42
2025-06-16T19:00:00+01:00,2025-06-16T20:00:00+01:00,120389,14903,Wandsworth BM1,1.92,15.31,34.03,8.60,57.35,8.49,,,,,,,,,,,25.55,11.14,230.61,1025.49,45.78
2025-06-16T20:00:00+01:00,2025-06-16T21:00:00+01:00,120389,14903,Wandsworth BM1,1.86,14.24,31.64,7.63,50.86,7.82,,,,,,,,,,,24.50,11.43,219.00,1025.80,49.83
2025-06-16T21:00:00+01:00,2025-06-16T22:00:00+01:00,120389,14903,Wandsworth BM1,1.83,13.76,30.59,7.13,47.51,7.28,,,,,,,,,,,22.88,11.01,213.68,1026.34,55.24
2025-06-16T22:00:00+01:00,2025-06-16T23:00:00+01:00,120389,14903,Wandsworth BM1,1.82,13.66,30.35,6.91,46.05,6.96,,,,,,,,,,,21.30,9.67,213.91,1026.66,61.19
2025-06-16T23:00:00+01:00,2025-06-17T00:00:00+01:00,120389,14903,Wandsworth BM1,1.77,12.83,28.52,6.23,41.51,6.49,,,,,,,,,,,20.13,8.29,216.28,1026.85,65.86
2025-06-17T00:00:00+01:00,2025-06-17T01:00:00+01:00,120389,14903,Wandsworth BM1,1.78,12.87,28.61,6.12,40.78,6.21,,,,,,,,,,,19.08,6.98,221.46,1026.81,69.70
2025-06-17T01:00:00+01:00,2025-06-17T02:00:00+01:00,120389,14903,Wandsworth BM1,1.76,12.68,28.18,5.94,39.59,6.06,,,,,,,,,,,17.82,5.74,230.44,1026.51,74.30
2025-06-17T02:00:00+01:00,2025-06-17T03:00:00+01:00,120389,14903,Wandsworth BM1,1.80,13.29,29.54,6.50,43.30,6.27,,,,,,,,,,,17.21,5.60,239.51,1026.13,76.39
2025-06-17T03:00:00+01:00,2025-06-17T04:00:00+01:00,120389,14903,Wandsworth BM1,1.79,13.09,29.08,6.25,41.65,6.29,,,,,,,,,,,16.86,5.43,241.81,1025.88,77.76
2025-06-17T04:00:00+01:00,2025-06-17T05:00:00+01:00,120389,14903,Wandsworth BM1,1.77,12.77,28.37,6.09,40.58,6.02,,,,,,,,,,,16.54,5.28,235.69,1025.87,79.26
2025-06-17T05:00:00+01:00,2025-06-17T06:00:00+01:00,120389,14903,Wandsworth BM1,1.80,13.30,29.55,6.43,42.84,6.36,,,,,,,,,,,16.34,5.51,233.80,1026.02,79.70
2025-06-17T06:00:00+01:00,2025-06-17T07:00:00+01:00,120389,14903,Wandsworth BM1,1.92,15.32,34.04,8.40,56.01,8.00,,,,,,,,,,,16.55,5.54,240.23,1026.13,78.07
2025-06-17T07:00:00+01:00,2025-06-17T08:00:00+01:00,120389,14903,Wandsworth BM1,2.01,16.77,37.28,9.87,65.80,9.19,,,,,,,,,,,17.43,5.42,240.04,1026.17,73.92
2025-06-17T08:00:00+01:00,2025-06-17T09:00:00+01:00,120389,14903,Wandsworth BM1,2.21,20.12,44.72,13.25,88.33,11.86,,,,,,,,,,,18.63,5.64,237.49,1026.19,68.66
2025-06-17T09:00:00+01:00,2025-06-17T10:00:00+01:00,120389,14903,Wandsworth BM1,2.04,17.32,38.48,10.39,69.29,9.77,,,,,,,,,,,20.65,7.59,243.21,1025.99,62.24
2025-06-17T10:00:00+01:00,2025-06-17T11:00:00+01:00,120389,14903,Wandsworth BM1,2.25,20.78,46.18,13.73,91.53,13.31,,,,,,,,,,,22.18,9.63,244.56,1025.71,57.71
2025-06-17T11:00:00+01:00,2025-06-17T12:00:00+01:00,120389,14903,Wandsworth BM1,2.96,32.90,73.10,23.08,153.88,20.78,,,,,,,,,,,23.62,10.79,247.17,1025.30,52.89
2025-06-17T12:00:00+01:00,2025-06-17T13:00:00+01:00,120389,14903,Wandsworth BM1,2.88,30.40,67.56,22.10,147.31,21.68,,,,,,,,,,,25.05,11.37,249.44,1024.77,47.96
2025-06-17T13:00:00+01:00,2025-06-17T14:00:00+01:00,120389,14903,Wandsworth BM1,2.17,19.42,43.16,12.47,83.13,12.76,,,,,,,,,,,25.81,11.94,254.09,1024.41,45.15
2025-06-17T14:00:00+01:00,2025-06-17T15:00:00+01:00,120389,14903,Wandsworth BM1,2.43,23.88,53.07,16.32,108.80,15.24,,,,,,,,,,,25.88,12.33,255.00,1024.35,44.89
2025-06-17T15:00:00+01:00,2025-06-17T16:00:00+01:00,120389,14903,Wandsworth BM1,2.60,26.72,59.38,18.15,121.02,16.96,,,,,,,,,,,26.28,12.34,255.67,1023.79,44.12
2025-06-17T16:00:00+01:00,2025-06-17T17:00:00+01:00,120389,14903,Wandsworth BM1,2.83,29.47,65.49,21.58,143.85,20.37,,,,,,,,,,,27.06,12.42,258.91,1023.33,41.53
2025-06-17T17:00:00+01:00,2025-06-17T18:00:00+01:00,120389,14903,Wandsworth BM1,2.63,26.73,59.41,19.07,127.13,18.19,,,,,,,,,,,27.25,12.68,258.00,1022.91,41.41
2025-06-17T18:00:00+01:00,2025-06-17T19:00:00+01:00,120389,14903,Wandsworth BM1,2.76,28.36,63.02,20.67,137.79,20.31,,,,,,,,,,,27.04,12.65,261.00,1022.77,42.20
2025-06-17T19:00:00+01:00,2025-06-17T20:00:00+01:00,120389,14903,Wandsworth BM1,3.26,36.20,80.45,26.69,177.91,26.45,,,,,,,,,,,26.45,12.47,265.71,1022.71,44.03
2025-06-17T20:00:00+01:00,2025-06-17T21:00:00+01:00,120389,14903,Wandsworth BM1,3.32,37.06,82.35,27.44,182.94,27.57,,,,,,,,,,,25.64,11.71,275.00,1022.77,47.06
2025-06-17T21:00:00+01:00,2025-06-17T22:00:00+01:00,120389,14903,Wandsworth BM1,2.56,25.97,57.70,18.33,122.19,18.12,,,,,,,,,,,24.18,11.28,283.22,1023.38,52.06
2025-06-17T22:00:00+01:00,2025-06-17T23:00:00+01:00,120389,14903,Wandsworth BM1,2.14,18.89,41.98,11.66,77.71,11.22,,,,,,,,,,,22.68,10.24,279.91,1023.98,56.33
2025-06-17T23:00:00+01:00,2025-06-18T00:00:00+01:00,120389,14903,Wandsworth BM1,2.25,20.82,46.26,13.58,90.56,12.75,,,,,,,,,,,21.22,9.70,279.74,1024.32,59.42
2025-06-18T00:00:00+01:00,2025-06-18T01:00:00+01:00,120389,14903,Wandsworth BM1,1.97,16.07,35.71,9.00,59.98,8.10,,,,,,,,,,,20.18,9.50,278.84,1024.30,62.58
2025-06-18T01:00:00+01:00,2025-06-18T02:00:00+01:00,120389,14903,Wandsworth BM1,1.98,16.23,36.08,9.52,63.48,8.72,,,,,,,,,,,19.22,9.41,279.50,1024.37,66.66
2025-06-18T02:00:00+01:00,2025-06-18T03:00:00+01:00,120389,14903,Wandsworth BM1,2.06,17.60,39.11,10.90,72.63,9.61,,,,,,,,,,,18.51,8.99,283.14,1024.42,70.60
2025-06-18T03:00:00+01:00,2025-06-18T04:00:00+01:00,120389,14903,Wandsworth BM1,2.09,18.12,40.27,11.36,75.73,10.25,,,,,,,,,,,17.78,8.03,290.53,1024.37,74.83
2025-06-18T04:00:00+01:00,2025-06-18T05:00:00+01:00,120389,14903,Wandsworth BM1,2.10,18.31,40.68,11.65,77.69,10.45,,,,,,,,,,,17.24,7.29,296.30,1024.47,77.95
2025-06-18T05:00:00+01:00,2025-06-18T06:00:00+01:00,120389,14903,Wandsworth BM1,2.09,18.12,40.27,11.45,76.31,10.25,,,,,,,,,,,17.07,6.61,297.00,1024.75,79.45
2025-06-18T06:00:00+01:00,2025-06-18T07:00:00+01:00,120389,14903,Wandsworth BM1,2.06,17.68,39.28,10.97,73.13,9.91,,,,,,,,,,,17.03,7.69,314.00,1024.94,80.16
2025-06-18T07:00:00+01:00,2025-06-18T08:00:00+01:00,120389,14903,Wandsworth BM1,2.02,16.93,37.62,9.99,66.58,9.03,,,,,,,,,,,17.88,6.77,325.37,1025.14,77.54
2025-06-18T08:00:00+01:00,2025-06-18T09:00:00+01:00,120389,14903,Wandsworth BM1,2.00,16.65,37.01,9.77,65.14,8.92,,,,,,,,,,,19.04,6.02,329.63,1025.21,73.99
2025-06-18T09:00:00+01:00,2025-06-18T10:00:00+01:00,120389,14903,Wandsworth BM1,2.03,17.18,38.17,10.43,69.53,9.61,,,,,,,,,,,20.50,5.16,325.30,1025.16,69.28
2025-06-18T10:00:00+01:00,2025-06-18T11:00:00+01:00,120389,14903,Wandsworth BM1,1.96,15.88,35.29,9.12,60.82,8.43,,,,,,,,,,,22.12,4.55,309.18,1025.10,62.39
2025-06-18T11:00:00+01:00,2025-06-18T12:00:00+01:00,120389,14903,Wandsworth BM1,4.41,53.07,117.94,38.00,253.35,32.09,,,,,,,,,,,23.73,4.87,302.92,1024.84,55.73
2025-06-18T12:00:00+01:00,2025-06-18T13:00:00+01:00,120389,14903,Wandsworth BM1,3.96,49.91,110.91,34.20,228.00,27.64,,,,,,,,,,,25.35,5.37,297.87,1024.61,49.84
2025-06-18T13:00:00+01:00,2025-06-18T14:00:00+01:00,120389,14903,Wandsworth BM1,3.13,35.43,78.73,25.12,167.49,23.61,,,,,,,,,,,26.50,5.93,290.91,1024.30,46.20
2025-06-18T14:00:00+01:00,2025-06-18T15:00:00+01:00,120389,14903,Wandsworth BM1,3.28,37.78,83.96,26.96,179.77,25.02,,,,,,,,,,,27.62,6.70,289.76,1023.89,42.60
2025-06-18T15:00:00+01:00,2025-06-18T16:00:00+01:00,120389,14903,Wandsworth BM1,3.00,33.09,73.53,23.57,157.13,22.41,,,,,,,,,,,28.37,7.88,297.00,1023.48,39.59
2025-06-18T16:00:00+01:00,2025-06-18T17:00:00+01:00,120389,14903,Wandsworth BM1,2.86,31.26,69.47,21.67,144.46,20.17,,,,,,,,,,,28.71,8.90,304.41,1023.08,38.95
2025-06-18T17:00:00+01:00,2025-06-18T18:00:00+01:00,120389,14903,Wandsworth BM1,2.77,28.53,63.39,20.75,138.36,20.30,,,,,,,,,,,28.57,9.41,309.20,1022.76,39.06
2025-06-18T18:00:00+01:00,2025-06-18T19:00:00+01:00,120389,14903,Wandsworth BM1,3.65,41.46,92.13,31.36,209.05,30.65,,,,,,,,,,,28.04,9.70,314.19,1022.70,41.38
2025-06-18T19:00:00+01:00,2025-06-18T20:00:00+01:00,120389,14903,Wandsworth BM1,3.53,40.55,90.12,29.97,199.81,29.27,,,,,,,,,,,27.58,8.73,317.16,1022.86,43.60
2025-06-18T20:00:00+01:00,2025-06-18T21:00:00+01:00,120389,14903,Wandsworth BM1,3.49,39.23,87.17,29.41,196.05,28.83,,,,,,,,,,,26.83,7.71,322.37,1023.09,45.37
2025-06-18T21:00:00+01:00,2025-06-18T22:00:00+01:00,120389,14903,Wandsworth BM1,2.56,26.14,58.10,17.84,118.92,16.99,,,,,,,,,,,25.72,6.36,331.95,1023.45,48.84
2025-06-18T22:00:00+01:00,2025-06-18T23:00:00+01:00,120389,14903,Wandsworth BM1,2.09,18.07,40.16,10.83,72.17,10.00,,,,,,,,,,,24.47,5.41,343.00,1024.12,53.27
2025-06-18T23:00:00+01:00,2025-06-19T00:00:00+01:00,120389,14903,Wandsworth BM1,2.56,25.81,57.36,18.23,121.56,16.95,,,,,,,,,,,22.92,1.20,78.00,1024.35,60.34
